# date;Temp;RH;Tgrad;Patm;Pluvio
2017-10-09 16:00:00;17.8;69.7;-1.9;1018.4;0
2017-10-09 16:15:00;17.7;69.8;-1.6;1018.3;0
2017-10-09 16:30:00;17.6;70.5;-1.5;1018.2;0
2017-10-09 16:45:00;17.5;71;-1.5;1018.2;0
2017-10-09 17:00:00;17.3;71.8;-1.4;1018.1;0
2017-10-09 17:15:00;17.3;72.7;-1.2;1018.1;0
2017-10-09 17:30:00;17.1;73.3;-1;1018;0
2017-10-09 17:45:00;17;74;-1;1018;0
2017-10-09 18:00:00;17;74.7;-1;1018;0
2017-10-09 18:15:00;16.9;76;-1;1018;0
2017-10-09 18:30:00;16.9;76.8;-1.1;1018.1;0
2017-10-09 18:45:00;16.8;77.5;-1.2;1018.1;0
2017-10-09 19:00:00;16.7;78;-0.9;1018.1;0
2017-10-09 19:15:00;16.7;78.7;-0.5;1018.1;0
2017-10-09 19:30:00;16.7;79.7;-0.6;1018;0
2017-10-09 19:45:00;16.7;79.3;-0.9;1018;0
2017-10-09 20:00:00;16.8;79.7;-0.8;1018;0
2017-10-09 20:15:00;16.7;79.8;-0.6;1017.9;0
2017-10-09 20:30:00;16.6;79.7;-0.4;1017.9;0
2017-10-09 20:45:00;16.5;80;-0.1;1018;0
2017-10-09 21:00:00;16.4;80.5;-0.2;1018;0
2017-10-09 21:15:00;16.4;79.7;-0.3;1018;0
2017-10-09 21:30:00;16.4;80.3;-0.8;1018.1;0
2017-10-09 21:45:00;16.1;82.2;-0.9;1018.1;0
2017-10-09 22:00:00;15.8;83.3;-1;1018.1;0
2017-10-09 22:15:00;15.6;84.3;-1.1;1017.9;0
2017-10-09 22:30:00;15.5;84.7;-1.2;1017.8;0
2017-10-09 22:45:00;15.3;85.3;-1.2;1017.6;0
2017-10-09 23:00:00;15.3;85.3;-1.2;1017.5;0
2017-10-09 23:15:00;15.3;85.8;-0.3;1017.5;0
2017-10-09 23:30:00;15.3;86;-0.1;1017.5;0
2017-10-09 23:45:00;15.3;86;-0.2;1017.4;0
2017-10-10 00:00:00;15.2;85.5;-0.4;1017.4;0
2017-10-10 00:15:00;15.2;85.3;-0.5;1017.4;0
2017-10-10 00:30:00;15.2;84.7;-0.5;1017.5;0
2017-10-10 00:45:00;15;84.4;-0.6;1017.6;0
2017-10-10 01:00:00;15;84.7;-0.4;1017.5;0
2017-10-10 01:15:00;14.9;84.3;-0.3;1017.3;0
2017-10-10 01:30:00;14.9;84.7;-0.3;1017.2;0
2017-10-10 01:45:00;14.9;84.7;-0.1;1017.2;0
2017-10-10 02:00:00;14.9;84.7;-0.2;1017.1;0
2017-10-10 02:15:00;14.9;84.7;-0.1;1017;0
2017-10-10 02:30:00;14.8;84.6;-0.1;1017;0
2017-10-10 02:45:00;14.7;84.7;-0.2;1016.9;0
2017-10-10 03:00:00;14.6;84.7;0;1016.8;0
2017-10-10 03:15:00;14.4;84.7;0;1016.9;0
2017-10-10 03:30:00;14.4;85.2;-0.3;1016.9;0
2017-10-10 03:45:00;14.3;85.7;-0.3;1016.9;0
2017-10-10 04:00:00;14.4;85.6;-0.3;1016.8;0
2017-10-10 04:15:00;14.4;85.2;-0.5;1016.8;0
2017-10-10 04:30:00;14.4;85;-0.5;1016.8;0
2017-10-10 04:45:00;14.3;84.7;0.1;1016.6;0
2017-10-10 05:00:00;14.1;85.3;0.5;1016.6;0
2017-10-10 05:15:00;13.9;85.3;0.5;1016.7;0
2017-10-10 05:30:00;13.6;85.3;0.2;1016.7;0
2017-10-10 05:45:00;13.4;85.7;0.3;1016.8;0
2017-10-10 06:00:00;13.2;86.1;-0.1;1016.9;0
2017-10-10 06:15:00;13.2;87;-0.6;1017;0
2017-10-10 06:30:00;13.3;87;-0.3;1017;0
2017-10-10 06:45:00;13.5;87.2;-0.3;1017;0
2017-10-10 07:00:00;13.7;87.3;-0.3;NA;NA
2017-10-10 07:15:00;13.9;87.3;-0.6;1017.1;0
2017-10-10 07:30:00;14.2;86.7;-1;1017.3;0
2017-10-10 07:45:00;14.5;86.3;-1;1017.4;0
2017-10-10 08:00:00;14.8;86;-1.2;1017.6;0
2017-10-10 08:15:00;15;85.3;-1.4;1017.8;0
2017-10-10 08:30:00;15.2;84.5;-1.5;1017.7;0
2017-10-10 08:45:00;15.4;84.2;-1.8;1017.8;0
2017-10-10 09:00:00;15.8;83.3;-2.1;1017.7;0
2017-10-10 09:15:00;16.2;81.9;-2.3;1017.7;0
2017-10-10 09:30:00;16.5;80.3;-2.3;1017.8;0
2017-10-10 09:45:00;16.7;78.8;-2.4;1017.7;0
2017-10-10 10:00:00;16.8;77.8;-2.6;1017.8;0
2017-10-10 10:15:00;16.9;77.3;-2.5;1017.8;0
2017-10-10 10:30:00;17;76.5;-2.4;1017.9;0
2017-10-10 10:45:00;17.1;76.2;-2.4;1017.9;0
2017-10-10 11:00:00;17.1;75.7;-2.5;1017.9;0
2017-10-10 11:15:00;17.5;74.8;-2.2;1017.9;0
2017-10-10 11:30:00;17.9;73.8;-2.2;1017.9;0
2017-10-10 11:45:00;18.5;72;-2.3;1017.9;0
2017-10-10 12:00:00;18.8;71.3;-2.2;1017.9;0
2017-10-10 12:15:00;18.9;70.8;-2.2;1017.9;0
2017-10-10 12:30:00;18.6;72;-2.3;1018.1;0.1
2017-10-10 12:45:00;18.2;72.2;-2.1;1017.8;0
2017-10-10 13:00:00;18.2;72.7;-2.2;1017.7;0
2017-10-10 13:15:00;18.3;72.3;-2.5;1017.5;0
2017-10-10 13:30:00;18.3;71.8;-2.5;1017.6;0
2017-10-10 13:45:00;18.1;71;-2.3;1017.6;0
2017-10-10 14:00:00;18.1;71;-2.2;1017.5;0.1
2017-10-10 14:15:00;18.7;69.3;-2.3;1017.6;0
2017-10-10 14:30:00;18.5;68.2;-2.1;1017.6;0
2017-10-10 14:45:00;18.3;68.3;-1.9;1017.5;0.1
2017-10-10 15:00:00;18.3;68.3;-1.8;1017.6;0
2017-10-10 15:15:00;18.2;68.8;-1.8;1017.6;0
2017-10-10 15:30:00;18;69;-1.8;1017.6;0.1
2017-10-10 15:45:00;17.9;69.3;-1.8;1017.6;0
2017-10-10 16:00:00;17.8;70;-1.8;1017.6;0
2017-10-10 16:15:00;17.7;70.3;-1.8;1017.7;0
2017-10-10 16:30:00;17.6;70.8;-1.7;1017.8;0
2017-10-10 16:45:00;17.4;71;-1.7;1017.8;0
2017-10-10 17:00:00;17.3;71.3;-1.6;1017.8;0
2017-10-10 17:15:00;17.1;71.8;-1.5;1017.9;0
2017-10-10 17:30:00;16.9;72;-1.5;1017.9;0
2017-10-10 17:45:00;16.7;72.8;-1.5;1017.9;0
2017-10-10 18:00:00;16.6;73.7;-1.2;1018;0
2017-10-10 18:15:00;16.4;73.7;-0.9;1018;0
2017-10-10 18:30:00;16.2;73.8;-0.8;1018.1;0
2017-10-10 18:45:00;16.1;74;-0.9;1018.2;0
2017-10-10 19:00:00;16.1;74;-0.9;1018.2;0
2017-10-10 19:15:00;16;74;-1;1018.1;0
2017-10-10 19:30:00;16;74.5;-1.1;1018.1;0
2017-10-10 19:45:00;15.9;74.9;-1.2;1018;0
2017-10-10 20:00:00;15.7;75.2;-1.2;1017.9;0
2017-10-10 20:15:00;15.4;75.8;-0.7;1018;0
2017-10-10 20:30:00;15.2;76.2;-0.3;1017.9;0
2017-10-10 20:45:00;15;76.3;-0.1;1017.9;0
2017-10-10 21:00:00;14.9;76.8;0.1;1018;0
2017-10-10 21:15:00;15;77.3;0.5;1018;0
2017-10-10 21:30:00;15.1;77.3;0.5;1018.1;0
2017-10-10 21:45:00;15.2;76.8;0.2;1018.1;0
2017-10-10 22:00:00;15.2;76.5;0;1018.1;0
2017-10-10 22:15:00;15.1;77;0.2;1018.1;0
2017-10-10 22:30:00;15;77.3;-0.2;1018;0
2017-10-10 22:45:00;15.1;77;-0.3;1017.9;0
2017-10-10 23:00:00;15.1;77;-0.2;1017.8;0
2017-10-10 23:15:00;15.1;77;-0.1;1017.8;0
2017-10-10 23:30:00;15.1;77;-0.1;1017.7;0
2017-10-10 23:45:00;15.1;77.3;-0.1;1017.6;0
2017-10-11 00:00:00;15.1;77.5;-0.3;1017.6;0
2017-10-11 00:15:00;15;78;-0.5;1017.5;0
2017-10-11 00:30:00;15;78.3;-0.6;1017.5;0
2017-10-11 00:45:00;15;78.3;-0.7;1017.4;0
2017-10-11 01:00:00;15.1;78.3;-0.8;1017.4;0
2017-10-11 01:15:00;15.2;78.1;-0.9;1017.2;0
2017-10-11 01:30:00;15.3;78;-0.9;1017.2;0
2017-10-11 01:45:00;15.3;77.7;-1;1017.1;0
2017-10-11 02:00:00;15.4;77.3;-1.1;1017;0
2017-10-11 02:15:00;15.4;76.8;-0.8;1016.8;0
2017-10-11 02:30:00;15.4;76.2;-0.5;1016.7;0
2017-10-11 02:45:00;15.4;75.9;-0.5;1016.7;0
2017-10-11 03:00:00;15.4;74.9;-0.7;1016.7;0
2017-10-11 03:15:00;15.4;74;-0.6;1016.6;0
2017-10-11 03:30:00;15.5;73.5;-0.7;1016.6;0
2017-10-11 03:45:00;15.5;73;-0.8;1016.4;0
2017-10-11 04:00:00;15.5;73;-1;1016.4;0
2017-10-11 04:15:00;15.5;73;-1.1;1016.3;0
2017-10-11 04:30:00;15.5;73;-1.1;1016.3;0
2017-10-11 04:45:00;15.5;73;-1.1;1016.2;0
2017-10-11 05:00:00;15.5;72.5;-1.2;1016.2;0
2017-10-11 05:15:00;15.5;72;-1.2;1016.2;0
2017-10-11 05:30:00;15.5;72;-1.2;1016.2;0
2017-10-11 05:45:00;15.5;71.3;-1.2;1016.1;0
2017-10-11 06:00:00;15.5;71;-1.3;1016.1;0.1
2017-10-11 06:15:00;15.5;71;-1.4;1016.2;0.1
2017-10-11 06:30:00;15.4;71.9;-1.4;1016.2;0.2
2017-10-11 06:45:00;15.4;72;-1.4;1016.3;0
2017-10-11 07:00:00;15.4;72;-1.4;1016.3;0.1
2017-10-11 07:15:00;15.3;71.7;-1.5;1016.4;0
2017-10-11 07:30:00;15.3;71;-1.6;1016.4;0
2017-10-11 07:45:00;15.2;70.5;-1.6;1016.4;0
2017-10-11 08:00:00;15.3;70;-1.6;1016.5;0
2017-10-11 08:15:00;15.3;70.8;-1.7;1016.5;0
2017-10-11 08:30:00;15.4;71;-1.7;1016.5;0
2017-10-11 08:45:00;15.4;71;-1.8;1016.5;0
2017-10-11 09:00:00;15.5;71.7;-1.8;1016.5;0
2017-10-11 09:15:00;15.5;71.7;-1.8;1016.4;0
2017-10-11 09:30:00;15.6;71.7;-1.9;1016.3;0
2017-10-11 09:45:00;15.8;71.1;-1.9;1016.3;0
2017-10-11 10:00:00;15.9;70.7;-1.9;1016.3;0
2017-10-11 10:15:00;16;70.7;-1.8;1016.3;0
2017-10-11 10:30:00;16;70.2;-1.8;1016.3;0
2017-10-11 10:45:00;16;69.5;-1.8;1016.3;0
2017-10-11 11:00:00;16;69.7;-1.9;1016.2;0
2017-10-11 11:15:00;16.2;69.3;-2;1016.1;0.1
2017-10-11 11:30:00;16.4;69;-2.1;1016;0
2017-10-11 11:45:00;16.6;68.8;-2.1;1015.9;0
2017-10-11 12:00:00;16.8;68;-2.1;1015.8;0
2017-10-11 12:15:00;16.9;68;-2.2;1015.7;0
2017-10-11 12:30:00;17.3;67.8;-2.1;1015.5;0
2017-10-11 12:45:00;17.4;67.2;-2.2;1015.4;0
2017-10-11 13:00:00;17.6;67.3;-2.3;NA;NA
2017-10-11 13:15:00;18.1;67;-2.7;NA;NA
2017-10-11 13:30:00;20;63.2;-2.4;NA;NA
2017-10-11 13:45:00;21.6;58.7;-2.2;NA;NA
2017-10-11 14:00:00;22.1;56.7;-2.1;NA;NA
2017-10-11 14:15:00;21.4;56.7;-2;NA;NA
2017-10-11 14:30:00;21;57.7;-1.9;NA;NA
2017-10-11 14:45:00;21.3;56.5;-1.9;NA;NA
2017-10-11 15:00:00;20.8;57.3;-1.9;1014;0
2017-10-11 15:15:00;20.5;57.8;-1.7;1013.9;0
2017-10-11 15:30:00;20.2;58;-1.6;1013.9;0
2017-10-11 15:45:00;19.9;59;-1.6;1013.8;0
2017-10-11 16:00:00;19.7;59.5;-1.5;1013.8;0
2017-10-11 16:15:00;19.5;60.5;-1.3;1013.9;0
2017-10-11 16:30:00;19.4;61;-1.2;1013.8;0
2017-10-11 16:45:00;19.2;62;-1.2;1013.8;0
2017-10-11 17:00:00;19;62.8;-1.2;1013.9;0
2017-10-11 17:15:00;18.8;63;-1.3;1013.9;0.1
2017-10-11 17:30:00;18.7;63.7;-1;1014;0
2017-10-11 17:45:00;18.6;64.2;-0.9;1014.1;0
2017-10-11 18:00:00;18.5;65;-0.6;1014.3;0
2017-10-11 18:15:00;18.4;65.7;-0.4;1014.4;0
2017-10-11 18:30:00;18.2;66.4;-0.1;1014.4;0
2017-10-11 18:45:00;17.7;67.3;0.3;1014.6;0
2017-10-11 19:00:00;17.3;68.7;0.6;1014.7;0
2017-10-11 19:15:00;17;69.7;0.4;1014.7;0
2017-10-11 19:30:00;16.7;70.7;0.3;1014.7;0
2017-10-11 19:45:00;16.6;71.5;0.2;1014.8;0
2017-10-11 20:00:00;16.6;72.3;0;1014.8;0
2017-10-11 20:15:00;16.7;72.3;-0.4;1014.8;0
2017-10-11 20:30:00;16.8;73;-0.5;1015;0
2017-10-11 20:45:00;16.9;73;-0.5;1015.2;0
2017-10-11 21:00:00;16.9;73;-0.4;1015.3;0
2017-10-11 21:15:00;16.8;73.7;-0.5;1015.5;0
2017-10-11 21:30:00;16.9;74;-0.8;1015.7;0
2017-10-11 21:45:00;17;74;-0.9;1015.8;0
2017-10-11 22:00:00;17.2;74.2;-1;1016;0
2017-10-11 22:15:00;17.3;74;-1.1;1015.9;0
2017-10-11 22:30:00;17.4;74;-1;1015.9;0
2017-10-11 22:45:00;17.4;74;-1.1;1016;0
2017-10-11 23:00:00;17.5;73.7;-1.1;1016;0
2017-10-11 23:15:00;17.5;73.7;-1.1;1016;0
2017-10-11 23:30:00;17.6;74;-1.2;1016;0
2017-10-11 23:45:00;17.5;74.3;-1.2;1016.1;0
2017-10-12 00:00:00;17.5;74.3;-1.2;1016.3;0
2017-10-12 00:15:00;17.5;74.2;-1.2;1016.5;0
2017-10-12 00:30:00;17.5;74.5;-1.3;1016.6;0
2017-10-12 00:45:00;17.4;74.8;-1.2;1016.7;0
2017-10-12 01:00:00;17.4;75.2;-1.3;1016.8;0
2017-10-12 01:15:00;17.4;75.5;-1.2;1016.7;0
2017-10-12 01:30:00;17.3;76.1;-1.1;1016.8;0
2017-10-12 01:45:00;17.2;76.9;-1.3;1016.9;0
2017-10-12 02:00:00;17.1;77.7;-1.4;1017.2;0
2017-10-12 02:15:00;16.9;79.8;-1.1;1017.2;0.1
2017-10-12 02:30:00;16.5;81.5;-0.8;1017.4;0
2017-10-12 02:45:00;16.4;82.3;-0.6;1017.6;0
2017-10-12 03:00:00;16.2;82.7;-0.2;1017.8;0
2017-10-12 03:15:00;16.1;82.7;-0.3;1017.8;0
2017-10-12 03:30:00;15.9;83.1;-0.4;1018;0
2017-10-12 03:45:00;15.9;83.7;-0.6;1018.2;0
2017-10-12 04:00:00;15.8;83.7;-0.6;1018.4;0
2017-10-12 04:15:00;15.8;84;-0.6;1018.5;0
2017-10-12 04:30:00;15.8;84.5;-0.9;1018.7;0
2017-10-12 04:45:00;15.8;84.3;-1;1019;0
2017-10-12 05:00:00;15.7;84.4;-1;1019.2;0
2017-10-12 05:15:00;15.7;84.4;-1.2;1019.5;0
2017-10-12 05:30:00;15.5;83;-1.1;1019.6;0
2017-10-12 05:45:00;15.2;82.7;-1;1019.8;0
2017-10-12 06:00:00;14.9;82.7;-0.8;1019.8;0
2017-10-12 06:15:00;14.6;83.2;-0.3;1019.9;0.1
2017-10-12 06:30:00;14.3;83.8;0.1;1020.1;0
2017-10-12 06:45:00;14;84.3;0.2;1020.4;0
2017-10-12 07:00:00;13.9;85;0;1020.6;0
2017-10-12 07:15:00;14.3;85.2;-0.6;1020.8;0
2017-10-12 07:30:00;15.1;84.5;-1.6;1021.1;0
2017-10-12 07:45:00;16.1;82;-2.2;1021.2;0
2017-10-12 08:00:00;17.2;79.5;-2.6;1021.4;0
2017-10-12 08:15:00;18.2;76.7;-3;1021.5;0
2017-10-12 08:30:00;19;73.8;-3;1021.7;0
2017-10-12 08:45:00;19.1;70.9;-2.5;1021.9;0.1
2017-10-12 09:00:00;18.6;71.2;-2.2;1022.2;0
2017-10-12 09:15:00;18.4;71.7;-2.2;1022.4;0
2017-10-12 09:30:00;18.6;70.8;-2.3;1022.5;0
2017-10-12 09:45:00;18.5;69.7;-2.3;1022.7;0
2017-10-12 10:00:00;18.6;69;-2.1;1022.9;0
2017-10-12 10:15:00;18.5;67.8;-2.3;1023;0
2017-10-12 10:30:00;18.8;67.1;-2.3;1023.1;0
2017-10-12 10:45:00;19;65;-2.5;1023.2;0
2017-10-12 11:00:00;19;63.5;-2.5;1023.2;0
2017-10-12 11:15:00;19.4;62.2;-2.3;1023.1;0
2017-10-12 11:30:00;20.7;59.7;-2.4;1023;0
2017-10-12 11:45:00;21.8;58;-2.7;1022.8;0
2017-10-12 12:00:00;22.5;56.4;-2.7;1022.7;0
2017-10-12 12:15:00;22.9;53.7;-2.6;1022.6;0
2017-10-12 12:30:00;22.9;53;-2.6;1022.6;0
2017-10-12 12:45:00;22.5;53.8;-2.7;1022.6;0
2017-10-12 13:00:00;22;55;-2.2;1022.6;0
2017-10-12 13:15:00;21.8;56;-1.6;1022.8;0
2017-10-12 13:30:00;21.6;57.3;-1.7;1022.8;0
2017-10-12 13:45:00;21.1;59.5;-1.9;1022.8;0
2017-10-12 14:00:00;20.5;63.1;-2;1022.9;0
2017-10-12 14:15:00;19.8;67.7;-1.5;1022.8;0
2017-10-12 14:30:00;19.6;69.3;-1.6;1022.7;0
2017-10-12 14:45:00;20.1;69.7;-1.9;1022.7;0
2017-10-12 15:00:00;20.8;68.2;-1.9;1022.6;0
2017-10-12 15:15:00;20.8;67;-1.6;1022.5;0
2017-10-12 15:30:00;20.4;67.2;-1.3;1022.5;0
2017-10-12 15:45:00;19.9;69.1;-1;1022.5;0
2017-10-12 16:00:00;19.8;70;-0.9;1022.4;0
2017-10-12 16:15:00;19.6;70.8;-0.7;1022.5;0
2017-10-12 16:30:00;19.4;71.8;-0.7;1022.5;0
2017-10-12 16:45:00;19.4;72.8;-0.6;1022.4;0
2017-10-12 17:00:00;19.2;73.3;-0.5;1022.4;0
2017-10-12 17:15:00;19;74.4;-0.3;1022.5;0
2017-10-12 17:30:00;18.9;75.1;-0.1;1022.5;0
2017-10-12 17:45:00;18.8;75.8;0.1;1022.6;0
2017-10-12 18:00:00;18.7;76.3;0;1022.6;0
2017-10-12 18:15:00;18.6;76.7;0;1022.7;0
2017-10-12 18:30:00;18.6;76.7;0;1022.8;0
2017-10-12 18:45:00;18.6;77.3;-0.1;1022.7;0
2017-10-12 19:00:00;18.5;77.5;-0.1;1022.7;0
2017-10-12 19:15:00;18.4;77.8;-0.3;1022.9;0
2017-10-12 19:30:00;18.4;78.3;-0.1;1022.8;0
2017-10-12 19:45:00;18.3;78.5;-0.1;1022.8;0
2017-10-12 20:00:00;18.3;78.5;-0.2;1022.8;0
2017-10-12 20:15:00;18.3;78.2;-0.1;1022.7;0
2017-10-12 20:30:00;18.4;77.7;-0.2;1022.7;0
2017-10-12 20:45:00;18.4;77.9;-0.3;1022.8;0
2017-10-12 21:00:00;18.4;78;-0.6;1022.8;0
2017-10-12 21:15:00;18.3;77.8;-0.5;1022.8;0
2017-10-12 21:30:00;18.3;77.7;-0.5;1022.9;0
2017-10-12 21:45:00;18.2;77.3;-0.4;1022.9;0
2017-10-12 22:00:00;18.2;77.3;-0.7;1022.9;0
2017-10-12 22:15:00;18.3;77.3;-0.6;1022.9;0
2017-10-12 22:30:00;18.3;77.1;-0.5;1023;0
2017-10-12 22:45:00;18.3;76.9;-0.5;1023;0
2017-10-12 23:00:00;18.3;76.8;-0.4;1023;0
2017-10-12 23:15:00;18.3;76.7;-0.4;1023;0
2017-10-12 23:30:00;18.3;77.3;-0.5;1023.1;0
2017-10-12 23:45:00;18.4;77.3;-0.7;1023.2;0
2017-10-13 00:00:00;18.3;77.3;-0.7;1023.2;0
2017-10-13 00:15:00;18.3;77.3;-0.6;1023.3;0
2017-10-13 00:30:00;18.4;77.8;-0.5;1023.3;0
2017-10-13 00:45:00;18.3;78;-0.5;1023.3;0
2017-10-13 01:00:00;18.3;78.3;-0.5;1023.4;0
2017-10-13 01:15:00;18.2;78.3;-0.4;1023.3;0
2017-10-13 01:30:00;18.1;78.5;-0.3;1023.3;0
2017-10-13 01:45:00;17.9;79;0;1023.3;0
2017-10-13 02:00:00;17.7;79.8;0.2;1023.4;0
2017-10-13 02:15:00;17.6;80.6;0.4;1023.4;0
2017-10-13 02:30:00;17.4;81;0.3;1023.4;0
2017-10-13 02:45:00;17.3;81.2;0.2;1023.5;0
2017-10-13 03:00:00;17.2;81.3;0.2;1023.6;0
2017-10-13 03:15:00;17;81.8;0;1023.6;0
2017-10-13 03:30:00;16.8;82.3;0;1023.6;0
2017-10-13 03:45:00;16.6;82.4;0.2;1023.5;0
2017-10-13 04:00:00;16.2;83.3;0.1;1023.5;0
2017-10-13 04:15:00;16;83.7;0.1;1023.5;0
2017-10-13 04:30:00;15.8;84.2;0.2;1023.5;0
2017-10-13 04:45:00;15.7;84.3;0.3;1023.6;0
2017-10-13 05:00:00;15.6;84.5;0.4;1023.6;0
2017-10-13 05:15:00;15.5;85.2;0.5;1023.7;0
2017-10-13 05:30:00;15.5;85.3;0.4;1023.8;0
2017-10-13 05:45:00;15.7;84.9;0.4;1023.8;0
2017-10-13 06:00:00;15.6;84.3;0.5;1023.9;0
2017-10-13 06:15:00;15.4;84.3;0.8;1024;0
2017-10-13 06:30:00;15.3;84.5;0.9;1024.1;0
2017-10-13 06:45:00;15.3;85;0.9;1024.1;0
2017-10-13 07:00:00;15.4;85;0.8;1024;0
2017-10-13 07:15:00;15.8;85.3;0.5;1024.1;0
2017-10-13 07:30:00;17;83;0.6;1024.2;0
2017-10-13 07:45:00;18.3;79.3;0.7;1024.4;0.1
2017-10-13 08:00:00;18.6;77;0.5;1024.5;0
2017-10-13 08:15:00;18.5;76.5;0.7;1024.6;0
2017-10-13 08:30:00;18.5;76.5;0.2;1024.7;0
2017-10-13 08:45:00;18.6;75.7;-0.2;1024.9;0
2017-10-13 09:00:00;18.7;75.5;-0.6;1025;0
2017-10-13 09:15:00;19.4;74.8;-2;1025.1;0
2017-10-13 09:30:00;20.6;71.8;-2.6;1025;0
2017-10-13 09:45:00;21.9;68.7;-2.8;1025;0
2017-10-13 10:00:00;23.2;65.7;-2.7;1025.1;0
2017-10-13 10:15:00;24.2;63.2;-2.4;1025.1;0
2017-10-13 10:30:00;25.1;60.8;-2.1;1025.1;0
2017-10-13 10:45:00;25.8;58.2;-1.5;1025;0
2017-10-13 11:00:00;26.5;55.7;-1.9;1024.9;0
2017-10-13 11:15:00;26.6;54.8;-2.2;1024.9;0
2017-10-13 11:30:00;26.5;54.8;-3;1024.8;0
2017-10-13 11:45:00;26.7;54.8;-3.2;1024.7;0.1
2017-10-13 12:00:00;27.7;53.2;-2.9;1024.5;0
2017-10-13 12:15:00;27.6;52.5;-3.2;1024.5;0
2017-10-13 12:30:00;26.8;53.7;-2.8;1024.4;0
2017-10-13 12:45:00;27.2;53.1;-2.5;1024.3;0
2017-10-13 13:00:00;27.4;53;-2.9;1024.1;0
2017-10-13 13:15:00;27.5;53.3;-2.7;1024;0
2017-10-13 13:30:00;27.9;52.2;-2.2;1024;0
2017-10-13 13:45:00;27.3;52.8;-2.3;1024;0
2017-10-13 14:00:00;27.1;53.5;-2.2;1024;0
2017-10-13 14:15:00;27.7;52.7;-1.9;1023.9;0
2017-10-13 14:30:00;27.3;52.4;-1.9;1023.8;0
2017-10-13 14:45:00;27.3;52.5;-1.7;1023.7;0
2017-10-13 15:00:00;26.7;53;-1.3;1023.8;0
2017-10-13 15:15:00;25.8;54;-1.5;1023.7;0
2017-10-13 15:30:00;25.1;54.8;-1.1;1023.7;0
2017-10-13 15:45:00;24.5;56.2;-0.7;1023.7;0
2017-10-13 16:00:00;24.1;57.1;-0.6;1023.7;0
2017-10-13 16:15:00;23.8;57.7;-0.2;1023.7;0
2017-10-13 16:30:00;23.7;57.3;-0.1;1023.6;0
2017-10-13 16:45:00;23.5;57.5;0.1;1023.6;0
2017-10-13 17:00:00;22.9;58.2;0.9;1023.7;0
2017-10-13 17:15:00;22.4;59.3;1.6;1023.8;0
2017-10-13 17:30:00;21.8;61.2;2;1023.9;0
2017-10-13 17:45:00;21.3;62.8;2.3;1024;0
2017-10-13 18:00:00;20.7;64.6;2.5;1024.2;0
2017-10-13 18:15:00;20.3;67.7;2.6;1024.3;0
2017-10-13 18:30:00;20;69;2.6;1024.4;0
2017-10-13 18:45:00;19.8;69.5;2.3;1024.4;0
2017-10-13 19:00:00;19.5;70.5;2;1024.4;0
2017-10-13 19:15:00;19.3;71;1.6;1024.4;0
2017-10-13 19:30:00;19.1;71.6;1.6;1024.4;0
2017-10-13 19:45:00;18.7;72.4;1.9;1024.4;0
2017-10-13 20:00:00;18.3;73.7;2;1024.5;0
2017-10-13 20:15:00;17.9;74.5;1.8;1024.6;0
2017-10-13 20:30:00;17.6;75.5;1.8;1024.6;0
2017-10-13 20:45:00;17.4;76.2;1.9;1024.7;0
2017-10-13 21:00:00;17.1;77;2.2;1024.7;0
2017-10-13 21:15:00;16.9;77.7;2.3;1024.7;0
2017-10-13 21:30:00;16.6;78.5;2.4;1024.8;0
2017-10-13 21:45:00;16.4;79;2.4;1024.8;0
2017-10-13 22:00:00;16.2;79.8;1.9;1024.9;0
2017-10-13 22:15:00;16;80;1.8;1024.9;0
2017-10-13 22:30:00;15.8;80.7;1.9;1025;0
2017-10-13 22:45:00;15.6;81;2.1;1025;0
2017-10-13 23:00:00;15.5;81;2.4;1025;0
2017-10-13 23:15:00;15.2;81.7;2.8;1024.9;0
2017-10-13 23:30:00;15;82;3.2;1025;0
2017-10-13 23:45:00;14.8;82.5;3.3;1025.1;0
2017-10-14 00:00:00;14.7;83;3.1;NA;NA
2017-10-14 00:15:00;14.6;83;3.2;1025;0
2017-10-14 00:30:00;14.5;83.3;3.5;1025;0
2017-10-14 00:45:00;14.3;83.9;3.9;1025.1;0
2017-10-14 01:00:00;14.1;84;4;1025.1;0
2017-10-14 01:15:00;14;84.3;3.8;1025.1;0
2017-10-14 01:30:00;13.9;84.3;3.8;1025.1;0
2017-10-14 01:45:00;13.8;85;3.6;1025.1;0
2017-10-14 02:00:00;13.7;85.2;3.5;1024.9;0
2017-10-14 02:15:00;13.6;85.3;3.5;1024.9;0
2017-10-14 02:30:00;13.5;85.3;3.6;1024.8;0
2017-10-14 02:45:00;13.4;85.2;3.8;1024.7;0
2017-10-14 03:00:00;13.3;85.3;4.2;1024.6;0
2017-10-14 03:15:00;13.2;85.3;4.5;1024.6;0
2017-10-14 03:30:00;13.1;85.5;4.5;1024.7;0
2017-10-14 03:45:00;13;85.7;4.8;1024.7;0
2017-10-14 04:00:00;12.9;85.8;4.9;1024.8;0
2017-10-14 04:15:00;12.8;85.8;4.6;1024.8;0
2017-10-14 04:30:00;12.7;85.5;4.6;1024.8;0
2017-10-14 04:45:00;12.5;85.3;4.4;1024.8;0
2017-10-14 05:00:00;12.4;85.3;4.6;1024.9;0
2017-10-14 05:15:00;12.3;85.7;4.3;1025;0
2017-10-14 05:30:00;12.2;85.8;4;1025;0
2017-10-14 05:45:00;12.1;86.3;3.8;1025;0
